iso3,country,year,scenario,hot_days_proj,hot_days_proj_diff_1981_2010,icing_days_proj,icing_days_proj_diff_1981_2010,trop_nights_proj,trop_nights_proj_diff_1981_2010,trop_nights_proj_pct_change_1981_2010,icing_days_proj_pct_change_1981_2010,hot_days_proj_pct_change_1981_2010,scenario_label,linked_ssp,is_linked_scenario
ESP,ESP,2059,PROJ_SSP585,37.6,29.0,0.3,-0.8,42.6,23.3,120.72538860103627,-72.72727272727273,337.20930232558135,SSP5-8.5 (very high emissions),PROJ_SSP126,False
ESP,ESP,2060,PROJ_SSP126,29.8,21.2,0.5,-0.5,42.9,23.7,123.4375,-50.0,246.51162790697668,SSP1-2.6 (low emissions),PROJ_SSP126,True
ESP,ESP,2060,PROJ_SSP245,31.6,23.0,0.5,-0.6,34.3,15.1,78.64583333333334,-54.54545454545454,267.44186046511624,SSP2-4.5 (middle of the road),PROJ_SSP126,False
ESP,ESP,2060,PROJ_SSP370,33.1,24.5,0.4,-0.7,49.4,30.2,157.29166666666669,-63.636363636363626,284.8837209302325,SSP3-7.0 (high emissions),PROJ_SSP126,False
ESP,ESP,2060,PROJ_SSP585,37.5,28.9,0.4,-0.7,43.0,23.8,123.95833333333334,-63.636363636363626,336.0465116279069,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2030,PROJ_SSP126,0.0,0.0,44.9,-19.0,1.9,-0.6,-24.0,-29.7339593114241,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2030,PROJ_SSP245,0.3,0.2,46.0,-17.9,1.1,-1.4,-55.99999999999999,-28.012519561815335,200.00000000000006,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2030,PROJ_SSP370,0.5,0.5,52.8,-11.1,1.7,-0.8,-32.0,-17.370892018779344,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2030,PROJ_SSP585,0.6,0.6,49.1,-14.8,1.5,-1.1,-42.30769230769231,-23.161189358372454,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2031,PROJ_SSP126,0.3,0.3,57.8,-6.2,1.4,-1.1,-44.00000000000001,-9.6875,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2031,PROJ_SSP245,0.3,0.3,42.2,-21.7,0.7,-1.8,-72.0,-33.95931142410015,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2031,PROJ_SSP370,0.2,0.2,49.2,-14.8,1.8,-0.7,-27.999999999999996,-23.125,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2031,PROJ_SSP585,0.8,0.8,53.0,-10.9,1.5,-1.0,-40.0,-17.057902973395933,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2032,PROJ_SSP126,0.9,0.8,55.8,-8.1,2.7,0.2,8.0,-12.676056338028168,800.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2032,PROJ_SSP245,0.5,0.5,43.7,-20.3,1.8,-0.7,-27.999999999999996,-31.71875,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2032,PROJ_SSP370,0.2,0.2,35.6,-28.4,1.9,-0.7,-26.923076923076927,-44.375,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2032,PROJ_SSP585,0.9,0.8,46.3,-17.7,1.4,-1.1,-44.00000000000001,-27.65625,800.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2033,PROJ_SSP126,0.7,0.6,49.3,-14.6,2.1,-0.4,-16.0,-22.848200312989047,600.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2033,PROJ_SSP245,0.5,0.5,43.3,-20.6,1.6,-0.9,-36.0,-32.237871674491394,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2033,PROJ_SSP370,0.6,0.6,45.8,-18.1,3.4,0.9,36.0,-28.325508607198753,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2033,PROJ_SSP585,0.3,0.3,44.2,-19.7,0.8,-1.7,-68.0,-30.829420970266035,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2034,PROJ_SSP126,0.3,0.3,50.2,-13.7,1.6,-0.9,-36.0,-21.439749608763687,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2034,PROJ_SSP245,0.1,0.1,49.8,-14.2,1.3,-1.2,-48.0,-22.1875,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2034,PROJ_SSP370,0.4,0.3,52.7,-11.2,2.6,0.0,0.0,-17.527386541471046,299.9999999999999,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2034,PROJ_SSP585,0.3,0.3,42.8,-21.2,1.9,-0.6,-24.0,-33.125,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2035,PROJ_SSP126,0.2,0.2,48.1,-15.8,1.5,-1.0,-40.0,-24.726134585289515,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2035,PROJ_SSP245,0.2,0.2,48.1,-15.8,1.3,-1.3,-50.0,-24.726134585289515,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2035,PROJ_SSP370,1.0,1.0,46.5,-17.4,2.9,0.3,11.538461538461538,-27.230046948356808,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2035,PROJ_SSP585,0.9,0.9,47.0,-16.9,1.7,-0.8,-32.0,-26.447574334898277,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2036,PROJ_SSP126,0.6,0.5,46.1,-17.8,3.3,0.8,32.0,-27.856025039123626,500.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2036,PROJ_SSP245,1.2,1.2,46.2,-17.8,2.2,-0.4,-15.384615384615385,-27.8125,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2036,PROJ_SSP370,0.7,0.6,44.9,-19.0,2.5,0.0,0.0,-29.7339593114241,600.0000000000001,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2036,PROJ_SSP585,0.7,0.6,43.9,-20.0,1.4,-1.1,-44.00000000000001,-31.29890453834116,600.0000000000001,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2037,PROJ_SSP126,0.6,0.6,44.0,-19.9,2.3,-0.3,-11.538461538461538,-31.142410015649453,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2037,PROJ_SSP245,0.8,0.8,41.5,-22.4,1.8,-0.7,-27.999999999999996,-35.0547730829421,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2037,PROJ_SSP370,2.0,2.0,43.4,-20.5,2.3,-0.2,-8.0,-32.08137715179969,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2037,PROJ_SSP585,1.2,1.2,41.1,-22.8,2.4,-0.1,-4.0,-35.68075117370892,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2038,PROJ_SSP126,0.3,0.3,46.2,-17.7,1.3,-1.2,-48.0,-27.69953051643192,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2038,PROJ_SSP245,1.4,1.3,46.3,-17.7,1.2,-1.3,-52.0,-27.65625,1300.0000000000018,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2038,PROJ_SSP370,1.0,1.0,51.8,-12.1,3.2,0.7,27.999999999999996,-18.935837245696398,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2038,PROJ_SSP585,1.0,0.9,39.5,-24.4,2.3,-0.2,-8.0,-38.184663536776206,900.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2039,PROJ_SSP126,0.2,0.2,42.7,-21.2,2.1,-0.5,-19.23076923076923,-33.17683881064163,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2039,PROJ_SSP245,0.4,0.4,54.3,-9.6,1.0,-1.5,-60.0,-15.023474178403756,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2039,PROJ_SSP370,0.6,0.6,45.2,-18.8,3.3,0.8,32.0,-29.375,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2039,PROJ_SSP585,2.1,2.1,32.4,-31.6,2.3,-0.2,-8.0,-49.375,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2040,PROJ_SSP126,0.7,0.6,44.3,-19.6,1.5,-1.0,-40.0,-30.67292644757434,600.0000000000001,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2040,PROJ_SSP245,0.2,0.2,39.4,-24.6,1.5,-1.0,-40.0,-38.4375,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2040,PROJ_SSP370,1.2,1.2,44.2,-19.8,4.0,1.5,60.0,-30.9375,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2040,PROJ_SSP585,0.5,0.5,47.1,-16.8,3.6,1.1,44.00000000000001,-26.29107981220657,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2041,PROJ_SSP126,0.1,0.1,39.1,-24.8,3.7,1.2,48.0,-38.810641627543035,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2041,PROJ_SSP245,0.6,0.5,48.6,-15.3,1.4,-1.1,-44.00000000000001,-23.943661971830984,500.0000000000001,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2041,PROJ_SSP370,1.2,1.2,43.3,-20.6,3.7,1.1,42.30769230769231,-32.237871674491394,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2041,PROJ_SSP585,0.7,0.7,40.9,-23.0,2.5,-0.1,-3.8461538461538463,-35.99374021909234,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2042,PROJ_SSP126,1.2,1.2,49.0,-14.9,4.6,2.1,84.00000000000001,-23.317683881064163,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2042,PROJ_SSP245,0.4,0.4,43.8,-20.1,1.8,-0.8,-30.76923076923077,-31.455399061032868,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2042,PROJ_SSP370,1.3,1.3,46.7,-17.2,2.7,0.2,8.0,-26.91705790297339,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2042,PROJ_SSP585,1.8,1.8,33.5,-30.4,2.0,-0.5,-20.0,-47.57433489827856,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2043,PROJ_SSP126,0.5,0.5,44.0,-20.0,3.1,0.5,19.23076923076923,-31.25,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2043,PROJ_SSP245,0.4,0.3,38.8,-25.2,2.0,-0.6,-23.076923076923077,-39.375,299.9999999999999,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2043,PROJ_SSP370,0.9,0.9,37.1,-26.8,2.8,0.3,12.0,-41.94053208137715,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2043,PROJ_SSP585,0.6,0.6,37.0,-26.9,1.3,-1.2,-48.0,-42.09702660406885,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2044,PROJ_SSP126,0.4,0.4,47.5,-16.4,1.8,-0.7,-27.999999999999996,-25.665101721439747,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2044,PROJ_SSP245,0.7,0.7,50.7,-13.2,1.7,-0.9,-34.61538461538461,-20.657276995305164,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2044,PROJ_SSP370,0.4,0.4,47.1,-16.8,3.2,0.7,27.999999999999996,-26.29107981220657,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2044,PROJ_SSP585,2.5,2.5,40.0,-23.9,3.3,0.8,32.0,-37.40219092331768,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2045,PROJ_SSP126,0.8,0.8,52.8,-11.1,1.8,-0.8,-30.76923076923077,-17.370892018779344,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2045,PROJ_SSP245,0.3,0.3,39.2,-24.8,0.9,-1.7,-65.38461538461539,-38.75,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2045,PROJ_SSP370,0.6,0.6,37.5,-26.5,4.3,1.8,72.0,-41.40625,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2045,PROJ_SSP585,1.5,1.4,40.5,-23.4,2.0,-0.6,-23.076923076923077,-36.61971830985916,1399.9999999999989,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2046,PROJ_SSP126,0.8,0.8,48.0,-16.0,4.4,1.9,75.99999999999997,-25.0,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2046,PROJ_SSP245,0.8,0.8,49.1,-14.9,2.0,-0.5,-20.0,-23.28125,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2046,PROJ_SSP370,0.6,0.5,40.8,-23.1,4.0,1.4,53.84615384615385,-36.15023474178404,500.0000000000001,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2046,PROJ_SSP585,0.9,0.9,38.2,-25.7,3.2,0.7,27.999999999999996,-40.21909233176839,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2047,PROJ_SSP126,0.4,0.4,40.7,-23.2,1.5,-1.0,-40.0,-36.30672926447574,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2047,PROJ_SSP245,0.4,0.4,41.5,-22.4,2.7,0.2,8.0,-35.0547730829421,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2047,PROJ_SSP370,0.5,0.5,37.8,-26.1,4.6,2.1,84.00000000000001,-40.845070422535215,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2047,PROJ_SSP585,0.5,0.5,43.0,-21.0,2.1,-0.4,-16.0,-32.8125,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2048,PROJ_SSP126,0.4,0.3,40.8,-23.1,2.8,0.2,7.692307692307694,-36.15023474178404,299.9999999999999,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2048,PROJ_SSP245,1.1,1.1,41.3,-22.6,3.0,0.5,20.0,-35.367762128325516,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2048,PROJ_SSP370,1.1,1.1,45.0,-19.0,3.9,1.4,55.99999999999999,-29.6875,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2048,PROJ_SSP585,1.0,1.0,43.1,-20.9,3.4,0.9,36.0,-32.65625,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2049,PROJ_SSP126,1.4,1.4,46.5,-17.4,3.0,0.4,15.384615384615385,-27.230046948356808,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2049,PROJ_SSP245,0.7,0.7,35.5,-28.4,3.0,0.5,20.0,-44.44444444444444,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2049,PROJ_SSP370,0.8,0.8,35.4,-28.5,6.2,3.7,148.0,-44.60093896713615,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2049,PROJ_SSP585,1.1,1.1,41.4,-22.6,3.2,0.7,27.999999999999996,-35.3125,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2050,PROJ_SSP126,0.2,0.2,45.7,-18.3,3.4,0.9,36.0,-28.59375,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2050,PROJ_SSP245,1.0,1.0,32.8,-31.1,1.8,-0.7,-27.999999999999996,-48.669796557120506,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2050,PROJ_SSP370,0.5,0.5,39.8,-24.1,5.8,3.2,123.07692307692311,-37.715179968701094,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2050,PROJ_SSP585,1.6,1.6,36.4,-27.6,2.8,0.3,12.0,-43.125,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2051,PROJ_SSP126,0.7,0.7,36.9,-27.1,4.4,1.9,75.99999999999997,-42.34375,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2051,PROJ_SSP245,1.5,1.5,40.9,-23.0,2.1,-0.5,-19.23076923076923,-35.99374021909234,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2051,PROJ_SSP370,1.5,1.5,38.9,-25.0,3.2,0.7,27.999999999999996,-39.123630672926446,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2051,PROJ_SSP585,0.9,0.8,31.5,-32.5,2.5,0.0,0.0,-50.78125,800.0000000000002,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2052,PROJ_SSP126,0.4,0.4,45.6,-18.4,2.4,-0.2,-7.6923076923076925,-28.749999999999996,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2052,PROJ_SSP245,1.1,1.0,39.7,-24.3,1.8,-0.8,-30.76923076923077,-37.96875,999.9999999999991,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2052,PROJ_SSP370,0.9,0.9,30.1,-33.8,4.8,2.3,92.0,-52.895148669796555,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2052,PROJ_SSP585,0.5,0.5,36.4,-27.5,1.7,-0.8,-32.0,-43.03599374021909,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2053,PROJ_SSP126,0.2,0.2,47.0,-16.9,2.5,0.0,0.0,-26.447574334898277,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2053,PROJ_SSP245,0.7,0.7,36.4,-27.5,2.1,-0.5,-19.23076923076923,-43.03599374021909,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2053,PROJ_SSP370,1.3,1.2,41.2,-22.7,3.6,1.1,44.00000000000001,-35.52425665101721,1199.9999999999989,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2053,PROJ_SSP585,2.1,2.1,35.0,-28.9,5.0,2.5,100.0,-45.22691705790297,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2054,PROJ_SSP126,1.0,0.9,43.9,-20.0,2.5,0.0,0.0,-31.29890453834116,900.0000000000002,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2054,PROJ_SSP245,0.4,0.4,40.1,-23.8,2.6,0.1,4.0,-37.245696400625974,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2054,PROJ_SSP370,0.5,0.5,39.2,-24.7,4.5,1.9,73.07692307692307,-38.654147104851326,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2054,PROJ_SSP585,1.8,1.8,24.3,-39.7,3.8,1.2,46.15384615384615,-62.03125000000001,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2055,PROJ_SSP126,1.5,1.5,40.8,-23.2,3.3,0.8,32.0,-36.25,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2055,PROJ_SSP245,0.9,0.9,38.7,-25.2,3.5,1.0,40.0,-39.436619718309856,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2055,PROJ_SSP370,1.3,1.3,32.6,-31.3,5.0,2.5,100.0,-48.98278560250391,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2055,PROJ_SSP585,2.1,2.1,30.1,-33.9,5.5,2.9,111.53846153846155,-52.96875,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2056,PROJ_SSP126,1.0,1.0,40.0,-23.9,4.4,1.9,75.99999999999997,-37.40219092331768,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2056,PROJ_SSP245,2.3,2.3,34.5,-29.5,3.0,0.4,15.384615384615385,-46.09375,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2056,PROJ_SSP370,1.0,1.0,31.6,-32.3,5.3,2.8,111.99999999999999,-50.54773082942097,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2056,PROJ_SSP585,1.0,1.0,37.3,-26.6,4.6,2.1,84.00000000000001,-41.62754303599374,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2057,PROJ_SSP126,1.2,1.2,40.3,-23.7,2.5,-0.1,-3.8461538461538463,-37.03125,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2057,PROJ_SSP245,1.1,1.1,34.4,-29.5,2.2,-0.3,-12.0,-46.165884194053206,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2057,PROJ_SSP370,1.3,1.3,35.6,-28.3,5.5,2.9,111.53846153846155,-44.287949921752734,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2057,PROJ_SSP585,2.4,2.4,31.9,-32.0,5.3,2.7,103.84615384615388,-50.07824726134585,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2058,PROJ_SSP126,1.9,1.9,38.5,-25.4,2.8,0.2,7.692307692307694,-39.74960876369327,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2058,PROJ_SSP245,1.1,1.1,33.4,-30.5,3.7,1.2,48.0,-47.73082942097027,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2058,PROJ_SSP370,2.6,2.5,39.6,-24.4,7.0,4.4,169.23076923076928,-38.125,2499.9999999999977,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2058,PROJ_SSP585,2.1,2.1,27.1,-36.8,3.5,1.0,40.0,-57.58998435054773,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2059,PROJ_SSP126,1.5,1.4,40.1,-23.8,3.7,1.2,48.0,-37.245696400625974,1399.9999999999989,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2059,PROJ_SSP245,1.2,1.2,39.3,-24.6,2.8,0.2,7.692307692307694,-38.497652582159624,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2059,PROJ_SSP370,3.9,3.9,33.0,-30.9,9.8,7.2,276.92307692307685,-48.35680751173709,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2059,PROJ_SSP585,1.8,1.7,32.8,-31.2,6.2,3.7,148.0,-48.75,1699.9999999999986,SSP5-8.5 (very high emissions),PROJ_SSP126,False
EST,EST,2060,PROJ_SSP126,0.7,0.7,45.0,-18.9,3.1,0.6,24.0,-29.577464788732392,,SSP1-2.6 (low emissions),PROJ_SSP126,True
EST,EST,2060,PROJ_SSP245,0.5,0.5,32.7,-31.2,2.1,-0.4,-16.0,-48.8262910798122,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
EST,EST,2060,PROJ_SSP370,2.5,2.5,33.8,-30.1,6.2,3.7,148.0,-47.104851330203445,,SSP3-7.0 (high emissions),PROJ_SSP126,False
EST,EST,2060,PROJ_SSP585,2.3,2.3,37.4,-26.5,5.1,2.6,104.00000000000003,-41.47104851330204,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
FIN,FIN,2030,PROJ_SSP126,0.0,0.0,83.9,-23.0,0.5,-0.9,-64.28571428571429,-21.51543498596819,,SSP1-2.6 (low emissions),PROJ_SSP126,True
FIN,FIN,2030,PROJ_SSP245,0.3,0.3,81.8,-25.0,0.4,-1.1,-73.33333333333334,-23.408239700374533,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
FIN,FIN,2030,PROJ_SSP370,0.2,0.2,88.3,-18.5,0.5,-1.0,-66.66666666666666,-17.322097378277153,,SSP3-7.0 (high emissions),PROJ_SSP126,False
FIN,FIN,2030,PROJ_SSP585,0.5,0.5,89.0,-17.9,0.5,-1.0,-66.66666666666666,-16.744621141253504,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
FIN,FIN,2031,PROJ_SSP126,0.2,0.2,94.8,-12.1,0.4,-1.1,-73.33333333333334,-11.318989710009356,,SSP1-2.6 (low emissions),PROJ_SSP126,True
FIN,FIN,2031,PROJ_SSP245,0.4,0.4,77.1,-29.8,0.4,-1.1,-73.33333333333334,-27.876520112254443,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
FIN,FIN,2031,PROJ_SSP370,0.1,0.1,86.7,-20.1,0.5,-0.9,-64.28571428571429,-18.820224719101123,,SSP3-7.0 (high emissions),PROJ_SSP126,False
FIN,FIN,2031,PROJ_SSP585,0.5,0.5,91.1,-15.8,0.4,-1.1,-73.33333333333334,-14.78016838166511,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
FIN,FIN,2032,PROJ_SSP126,1.1,1.1,89.1,-17.8,1.1,-0.4,-26.666666666666668,-16.651075771749298,,SSP1-2.6 (low emissions),PROJ_SSP126,True
FIN,FIN,2032,PROJ_SSP245,0.4,0.4,80.7,-26.1,0.5,-0.9,-64.28571428571429,-24.43820224719101,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
FIN,FIN,2032,PROJ_SSP370,0.4,0.3,75.4,-31.5,0.6,-0.9,-60.0,-29.466791393826004,299.9999999999999,SSP3-7.0 (high emissions),PROJ_SSP126,False
FIN,FIN,2032,PROJ_SSP585,0.8,0.8,87.3,-19.5,0.6,-0.9,-60.0,-18.258426966292134,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
FIN,FIN,2033,PROJ_SSP126,0.5,0.5,81.6,-25.3,0.6,-0.9,-60.0,-23.666978484565014,,SSP1-2.6 (low emissions),PROJ_SSP126,True
FIN,FIN,2033,PROJ_SSP245,0.2,0.2,79.1,-27.8,0.3,-1.2,-80.0,-26.005612722170255,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
FIN,FIN,2033,PROJ_SSP370,0.6,0.6,83.6,-23.3,1.1,-0.3,-21.428571428571423,-21.796071094480826,,SSP3-7.0 (high emissions),PROJ_SSP126,False
FIN,FIN,2033,PROJ_SSP585,0.2,0.2,84.3,-22.5,0.2,-1.2,-85.71428571428572,-21.067415730337082,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
FIN,FIN,2034,PROJ_SSP126,0.4,0.4,84.5,-22.4,0.6,-0.8,-57.14285714285715,-20.954162768942936,,SSP1-2.6 (low emissions),PROJ_SSP126,True
FIN,FIN,2034,PROJ_SSP245,0.3,0.3,82.7,-24.2,0.3,-1.2,-80.0,-22.63797942001871,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
FIN,FIN,2034,PROJ_SSP370,0.2,0.2,87.0,-19.9,0.5,-1.0,-66.66666666666666,-18.615528531337695,,SSP3-7.0 (high emissions),PROJ_SSP126,False
FIN,FIN,2034,PROJ_SSP585,0.5,0.5,82.7,-24.2,0.8,-0.7,-46.666666666666664,-22.63797942001871,,SSP5-8.5 (very high emissions),PROJ_SSP126,False
FIN,FIN,2035,PROJ_SSP126,0.2,0.2,86.5,-20.3,0.4,-1.1,-73.33333333333334,-19.007490636704123,,SSP1-2.6 (low emissions),PROJ_SSP126,True
FIN,FIN,2035,PROJ_SSP245,0.2,0.2,85.4,-21.4,0.5,-1.0,-66.66666666666666,-20.037453183520597,,SSP2-4.5 (middle of the road),PROJ_SSP126,False
FIN,FIN,2035,PROJ_SSP370,0.7,0.7,82.3,-24.6,0.8,-0.7,-46.666666666666664,-23.012160898035546,,SSP3-7.0 (high emissions),PROJ_SSP126,False
