region_code,region_name,iso3,country,year,pm25_ugm3,pm25_ugm3_5yr,lat,lon
CO91,Amazonas,COL,Colombia,2015,14.258334,14.581662,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2016,14.032632,14.217845399999998,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2017,13.745853,14.0518084,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2018,12.666485,13.7872862,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2019,12.066305,13.3539218,-5.0,-78.0
CO91,Amazonas,COL,Colombia,2020,12.144556,12.931166200000002,-5.0,-78.0
CO94,Guainía,COL,Colombia,1990,21.641598,,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,1995,21.39378,,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2000,21.773455,21.60294433333333,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2001,20.230381,21.2598035,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2002,20.143696,21.036582,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2003,21.137131,20.9356886,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2004,19.195951,20.4961228,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2005,18.94928,19.9312878,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2006,19.668606,19.8189328,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2007,19.878819,19.7659574,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2008,17.225554,18.983642,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2009,16.358685,18.4161888,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2010,17.117746,18.049882,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2011,18.515263,17.819213400000002,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2012,16.380131,17.119475799999996,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2013,16.866098,17.0475846,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2014,16.085848,16.9930172,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2015,16.399279,16.8493238,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2016,16.462715,16.4388142,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2017,15.5888,16.280548000000003,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2018,14.140306,15.7353896,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2019,12.912964,15.1008128,2.5000086,-69.0000086
CO94,Guainía,COL,Colombia,2020,14.052504,14.631457800000002,2.5000086,-69.0000086
CO95,Guaviare,COL,Colombia,1990,21.105865,,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,1995,20.736956,,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2000,20.477972,20.773597666666667,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2001,19.302542,20.40583375,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2002,19.350725,20.194812,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2003,19.250658,19.8237706,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2004,18.526844,19.3817482,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2005,17.942139,18.8745816,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2006,19.234379,18.860949,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2007,19.453243,18.881452600000003,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2008,16.872141,18.4057492,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2009,15.837665,17.8679134,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2010,17.061665,17.691818599999998,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2011,17.880657,17.4210742,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2012,15.616506,16.653726799999998,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2013,16.391556,16.5576098,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2014,16.464603,16.682997399999998,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2015,16.045753,16.479815,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2016,16.320028,16.1676892,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2017,15.873349,16.2190578,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2018,14.309705,15.802687600000002,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2019,13.217331,15.1532332,1.7899198,-72.3761784
CO95,Guaviare,COL,Colombia,2020,14.238678,14.7918182,1.7899198,-72.3761784
CO97,Vaupés,COL,Colombia,1990,21.290943,,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,1995,20.856722,,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2000,20.838797,20.995487333333333,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2001,19.0618,20.5120655,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2002,19.87031,20.3837144,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2003,19.455048,20.0165354,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2004,18.893431,19.6238772,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2005,18.553913,19.1669004,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2006,18.958393,19.146219,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2007,19.300688,19.0322946,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2008,17.005398,18.542364600000003,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2009,16.121252,17.987928800000002,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2010,17.204412,17.7180286,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2011,17.968966,17.5201432,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2012,15.774618,16.8149292,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2013,15.897071,16.593263800000003,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2014,15.993104,16.5676342,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2015,16.155701,16.357892,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2016,16.172501,15.998599,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2017,15.800536,16.0037826,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2018,14.511852,15.726738799999998,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2019,12.702182,15.0685544,0.4228124,-70.9468372
CO97,Vaupés,COL,Colombia,2020,13.886162,14.6146466,0.4228124,-70.9468372
CO99,Vichada,COL,Colombia,1990,21.481117,,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,1995,21.547863,,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2000,21.425961,21.484980333333336,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2001,20.790144,21.31127125,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2002,20.366995,21.122416,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2003,20.979692,21.022131,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2004,19.161888,20.544936,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2005,18.885843,20.0369124,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2006,19.703144,19.8195124,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2007,19.968668,19.739847,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2008,17.537199,19.0513484,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2009,16.132479,18.4454666,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2010,17.954447,18.2591874,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2011,18.725367,18.063632,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2012,16.598686,17.3896356,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2013,17.303427,17.3428812,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2014,16.130121,17.3424096,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2015,16.528299,17.05718,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2016,16.359148,16.5839362,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2017,15.963644,16.4569278,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2018,14.009461,15.7981346,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2019,12.792733,15.130657,4.8686613,-69.3736658
CO99,Vichada,COL,Colombia,2020,13.779863,14.5809698,4.8686613,-69.3736658
CR01,Central,CRI,Costa Rica,1990,19.931236,,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,1995,19.66284,,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2000,21.097286,20.230454,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2001,20.410639,20.27550025,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2002,20.748711,20.3701424,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2003,20.791014,20.542098,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2004,19.260283,20.4615866,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2005,19.83728,20.2095854,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2006,21.022181,20.3318938,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2007,20.932983,20.3687482,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2008,18.93095,19.9967354,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2009,17.596191,19.663917,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2010,17.402687,19.1769984,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2011,19.230253,18.8186128,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2012,17.742002,18.1804166,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2013,18.29546,18.0533186,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2014,17.376974,18.0094752,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2015,17.441256,18.017189,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2016,16.674562,17.5060508,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2017,16.986511,17.3549526,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2018,14.941313,16.684123200000002,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2019,13.257956,15.8603196,-25.3644833,-57.5534514
CR01,Central,CRI,Costa Rica,2020,14.130455,15.1981594,-25.3644833,-57.5534514
CR02,Chorotega,CRI,Costa Rica,1990,21.680979,,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,1995,21.610762,,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2000,22.849106,22.046949,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2001,21.974104,22.02873775,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2002,21.87883,21.9987562,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2003,22.627163,22.187993,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2004,20.7456,22.0149606,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2005,21.59976,21.7650914,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2006,22.314405,21.8331516,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2007,22.654049,21.9881954,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2008,20.36175,21.5351128,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2009,18.743858,21.1347644,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2010,18.516499,20.5181122,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2011,20.652143,20.1856598,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2012,18.774876,19.4098252,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2013,19.816065,19.3006882,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2014,18.327719,19.2174604,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2015,18.446848,19.2035302,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2016,17.864548,18.6460112,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2017,18.146877,18.5204114,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2018,15.946667,17.7465318,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2019,13.963694,16.8737268,10.6329549,-85.4308545
CR02,Chorotega,CRI,Costa Rica,2020,15.231684,16.230694,10.6329549,-85.4308545
CR03,Central Pacific,CRI,Costa Rica,1990,20.488119,,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,1995,20.261692,,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2000,21.738541,20.82945066666667,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2001,21.013315,20.87541675,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2002,21.092257,20.9187848,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2003,21.390022,21.0991654,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2004,19.803658,21.007558600000003,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2005,20.552063,20.770263,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2006,21.522659,20.8721318,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2007,21.702271,20.9941346,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2008,19.541433,20.6244168,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2009,18.119675,20.2876202,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2010,17.957043,19.768616200000004,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2011,19.84721,19.4335264,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2012,18.324631,18.7579984,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2013,18.861551,18.622022,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2014,17.662426,18.5305722,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2015,17.622532,18.46367,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2016,17.179884,17.9302048,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2017,17.388567,17.742991999999997,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2018,15.228536,17.016389,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2019,13.519838,16.1878714,9.9800508,-84.7706614
CR03,Central Pacific,CRI,Costa Rica,2020,14.553562,15.574077399999998,9.9800508,-84.7706614
CR04,Brunca,CRI,Costa Rica,1990,18.480587,,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,1995,17.936737,,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2000,19.451874,18.623066,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2001,18.862411,18.68290225,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2002,19.316442,18.8096102,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2003,19.314224,18.9763376,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2004,17.743122,18.9376146,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2005,18.447098,18.7366594,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2006,19.33007,18.8301912,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2007,19.319729,18.8308486,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2008,17.35714,18.4394318,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2009,15.997875,18.090382400000003,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2010,16.261978,17.653358400000002,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2011,17.545715,17.2964874,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2012,16.393456,16.7112328,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2013,16.730474,16.5858996,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2014,16.032846,16.5928938,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2015,16.03191,16.546880199999997,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2016,15.556993,16.1491358,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2017,15.643076,15.9990598,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2018,13.582473,15.3694596,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2019,12.179444,14.5987792,9.3424954,-83.6865538
CR04,Brunca,CRI,Costa Rica,2020,12.925964,13.97759,9.3424954,-83.6865538
CR05,Huetar Caribbean,CRI,Costa Rica,1990,18.660032,,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,1995,18.256214,,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2000,20.091599,19.002615,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2001,19.48296,19.12270125,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2002,20.018057,19.3017724,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2003,19.85261,19.540288,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2004,18.178888,19.5248228,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2005,18.663197,19.2391424,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2006,19.969625,19.3364754,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2007,19.766531,19.2861702,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2008,17.797337,18.8751156,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2009,16.790071,18.5973522,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2010,16.422344,18.1491816,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2011,18.176424,17.790541400000002,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2012,16.874771,17.2121894,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2013,17.286938,17.110109599999998,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2014,16.326063,17.017308,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2015,16.785845,17.0900082,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2016,15.929276,16.640578599999998,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2017,16.115042,16.488632799999998,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2018,14.073462,15.845937600000005,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2019,12.599808,15.1006866,10.2697949,-83.7665053
CR05,Huetar Caribbean,CRI,Costa Rica,2020,13.426076,14.4287328,10.2697949,-83.7665053
CR06,North Huetar,CRI,Costa Rica,1990,20.685747,,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,1995,20.352749,,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2000,21.916475,20.98499033333333,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2001,21.363058,21.07950725,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2002,21.580124,21.1796306,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2003,22.013376,21.4451564,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2004,19.966652,21.367937,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2005,20.709822,21.1266064,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2006,21.691467,21.1922882,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2007,21.762657,21.2287948,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2008,19.524408,20.7310012,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2009,18.137888,20.3652484,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2010,18.083073,19.8398986,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2011,20.145729,19.530751,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2012,18.49478,18.8771756,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2013,19.144154,18.8011248,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2014,17.91127,18.7558012,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2015,18.263136,18.7918138,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2016,17.435076,18.2496832,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2017,17.6103,18.0727872,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2018,15.485731,17.3411026,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2019,13.600513,16.478951199999997,10.3351278,-84.4335014
CR06,North Huetar,CRI,Costa Rica,2020,14.779761,15.782276200000002,10.3351278,-84.4335014
CZ01,Prague,CZE,Czechia,1990,24.158741,,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,1995,22.517017,,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2000,19.622458,22.099405333333333,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2001,20.269285,21.64187525,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2002,22.562408,21.8259818,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2003,23.564629,21.7071594,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2004,20.363955,21.276547,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2005,21.211878,21.594431,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2006,22.304743,22.0015226,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2007,17.629776,21.0149962,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2008,17.626787,19.8274278,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2009,18.532528,19.4611424,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2010,20.475821,19.313931,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2011,20.172318,18.887446,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2012,18.885965,19.138683800000003,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2013,18.451912,19.3037088,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2014,17.969801,19.1911634,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2015,17.329689,18.561937,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2016,16.63472,17.8544174,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2017,16.427298,17.362684,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2018,16.663458,17.0049932,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2019,13.721728,16.1553786,50.0874654,14.4212535
CZ01,Prague,CZE,Czechia,2020,13.959618,15.4813644,50.0874654,14.4212535
CZ02,Central Bohemian Region,CZE,Czechia,1990,22.142378,,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,1995,20.78425,,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2000,18.188145,20.371591,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2001,18.701622,19.95409875,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2002,20.696934,20.1026658,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2003,21.501692,19.9745286,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2004,18.622034,19.5420854,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2005,19.549778,19.814412,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2006,20.501757,20.174439,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2007,16.213984,19.277849,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2008,16.190777,18.215666,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2009,17.008993,17.8930578,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2010,18.76725,17.7365522,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2011,18.575832,17.351367200000002,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2012,17.295464,17.5676632,50.0601579,13.8307479
CZ02,Central Bohemian Region,CZE,Czechia,2013,16.911989,17.7119056,50.0601579,13.8307479
