STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,RET_PERIOD,Return period,HEAT_STRESS,Heat stress threshold,PROJ_SCENARIO,Projection scenario,POLLUTANT_CONCENTRATION,Pollutant concentration level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2058,,0,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2057,,0,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2056,,0,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2055,,0,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2054,,0,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2053,,0,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP245,Middle-of-the-road scenario (SSP2-4.5),_Z,Not applicable,D_Y,Days per year,2052,,0,,NZL,New Zealand,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2033,,2.2,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2032,,1.8,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2031,,1.7,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2030,,1.6,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2046,,2.8,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2045,,2.6,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2044,,2.4,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2043,,3.5,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2042,,2.7,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2041,,3.1,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2040,,2.7,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2039,,3.3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2038,,1.7,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2037,,2.6,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2036,,2.8,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2035,,1.8,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2060,,4.6,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2059,,2.2,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2058,,2.5,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2057,,4.4,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2056,,3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2055,,4.1,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2054,,2.2,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2053,,3.7,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2052,,3.3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2051,,3.7,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2050,,2.7,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2049,,3,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2048,,2.1,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2047,,2.1,,AUT,Austria,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2046,,15,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2045,,15.2,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2044,,13.3,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2043,,13.5,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2042,,15.1,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2041,,14.4,,PRT,Portugal,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP585,Very-high-emissions scenario (SSP5-8.5),_Z,Not applicable,D_Y,Days per year,2040,,12.6,,PRT,Portugal,A,Normal value,0,Units,1,One
